,a,b,ca,cb,taxo,geom,mixed,prec,rec,f1,acc,model,hsize,gsize,cos,euc,neuc,taxcos,taxeuc,taxneuc
1190,dbo:RadioProgram,dbo:Poet,1038,307,3.583333333333333,0.5232069800335808,2.053270156683457,1.0,0.9714285714285714,0.9855072463768116,0.9866666666666668,TransH_50d_120e,473.85278810408926,564.5050929796827,0.8463789855354757,5.054612757669968,1.3010603256847668,0.7742403266591633,0.6618950863490622,0.8233352451845406
1191,dbo:RadioProgram,dbo:Religious,1038,1031,3.333333333333333,0.5051878083177405,1.9192605708255368,1.0,1.0,1.0,1.0,TransH_50d_120e,1034.4881585306912,1034.4940792484026,0.775248480751418,4.59039032654087,1.2451895283461212,0.7145752534222758,0.6094611902258505,0.7778253593099249
1192,dbo:RadioProgram,dbo:ChemicalCompound,1038,89,3.0,0.3563425949651053,1.678171297482553,0.9565217391304348,0.8148148148148148,0.8800000000000001,0.9387755102040816,TransH_50d_120e,163.94321206743567,303.94407380305984,0.8595025130304624,4.300087418588139,1.3111083197283606,0.7187564315312536,0.5579748312431787,0.7651507938828259
1193,dbo:RadioProgram,dbo:PlayboyPlaymate,1038,272,3.333333333333333,0.5969783178031037,1.9651558255682184,0.9852941176470588,1.0,0.9925925925925926,0.9930069930069929,TransH_50d_120e,431.0473282442748,531.3529900169943,0.8412541805978324,4.701314572808333,1.297115400107356,0.7454358054661632,0.6156798748978828,0.7955780802367687
1194,dbo:RadioProgram,dbo:MusicalWork,1038,199037,1.0,0.3277958596119395,0.6638979298059697,0.7466666666666667,0.8235294117647058,0.7832167832167831,0.7933333333333333,TransH_50d_120e,2065.2295989004124,14373.601010185297,0.6217255328569105,3.1308493891434637,1.1151013701515309,0.3963176863055884,0.281156880609668,0.48687118522364226
1195,dbo:RadioProgram,dbo:RugbyPlayer,1038,16327,3.583333333333333,0.5243849945593964,2.0538591639463646,1.0,1.0,1.0,1.0,TransH_50d_120e,1951.906248200403,4116.725154780192,0.7469046266914972,4.178416377050042,1.2222148965640185,0.7277317124746309,0.6127733732412445,0.7963791084445726
1196,dbo:RadioProgram,dbo:SportsManager,1038,18622,3.333333333333333,0.5808531497731105,1.9570932415532216,0.9852941176470588,1.0,0.9925925925925926,0.9933333333333332,TransH_50d_120e,1966.3922685656155,4396.548191479307,0.6207921663988416,3.3480030843026416,1.1142640319052228,0.6423601698965208,0.5398099213643419,0.7330637843630228
1197,dbo:RadioProgram,dbo:PopulatedPlace,1038,508093,3.0,0.4246144594502997,1.7123072297251498,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9866666666666668,TransH_50d_120e,2071.767517593704,22965.20267709389,0.8709378139560224,3.8671064777168986,1.319801359262842,0.724102934941897,0.5337008602144672,0.7681228211137077
1198,dbo:RadioProgram,dbo:WaterRide,1038,70,3.583333333333333,0.3803506069822521,1.9818419701577925,0.8571428571428571,0.75,0.7999999999999999,0.935483870967742,TransH_50d_120e,131.15523465703973,269.55518915428064,0.8268305547900004,3.8612692919556904,1.2859475531995856,0.76510058015544,0.594993331607241,0.8181684020818583
1199,dbo:RadioProgram,dbo:MeanOfTransportation,1038,47759,2.5,0.3510290712854326,1.4255145356427164,0.9861111111111112,0.9594594594594594,0.9726027397260274,0.9733333333333334,TransH_50d_120e,2031.8397442465728,7040.869406543488,0.7823527613186563,3.364298153652061,1.2508818979573222,0.629868646344354,0.45269529381123436,0.691743330932338
1200,dbo:RadioProgram,dbo:Book,1038,36792,1.3333333333333333,0.2957536409637511,0.8145434871485422,0.810126582278481,0.8205128205128205,0.8152866242038216,0.8066666666666666,TransH_50d_120e,2019.0375892149086,6179.813589421615,0.7951543940967994,4.028003682967531,1.2610744578309399,0.512614533045438,0.36666481322034605,0.5719885863327845
1201,dbo:RadioProgram,dbo:Newspaper,1038,6755,1.5833333333333333,0.2702685789144382,0.9268009561238856,0.8481012658227848,0.8815789473684209,0.8645161290322582,0.86,TransH_50d_120e,1799.4841524445014,2647.9595918367036,0.7066309321753796,4.450661021691047,1.1888069079336474,0.49763439291451195,0.41676846855552535,0.5736897841421019
1202,dbo:RadioProgram,dbo:Activity,1038,1948,2.5,0.39520750508827657,1.4476037525441383,0.953846153846154,0.9117647058823528,0.9323308270676692,0.94,TransH_50d_120e,1354.3362357669123,1421.9789027970849,0.74944247995125,4.128630427877991,1.2242895735496975,0.6144816501715835,0.49554563138853414,0.6826517914358919
1203,dbo:RadioProgram,dbo:City,1038,20839,3.583333333333333,0.5185994872568306,2.0509664102950818,0.96,0.9863013698630136,0.9729729729729728,0.9733333333333334,TransH_50d_120e,1977.4998400146274,4650.9012029928135,0.8150673303316237,4.154146704198108,1.2767672695770547,0.7596007581484565,0.6114127559944467,0.8150297929906241
1204,dbo:RadioProgram,dbo:MountainPass,1038,732,3.333333333333333,0.4840719287496002,1.9087026310414663,0.95,0.987012987012987,0.968152866242038,0.9666666666666668,TransH_50d_120e,858.5491525423729,871.6742510823638,0.8427657701785924,3.8573194108733073,1.2982802241262033,0.746142539718426,0.5683634409043689,0.7959763170893066
1205,dbo:RadioProgram,dbo:MemberOfParliament,1038,7710,3.583333333333333,0.5609072528281708,2.072120293080752,0.9863013698630136,0.9863013698630136,0.9863013698630136,0.9866666666666668,TransH_50d_120e,1829.670781893004,2828.9538702495647,0.7925292233035279,3.6428059886728956,1.258991043100409,0.7490632072016492,0.5827457442560458,0.808952352649837
1206,dbo:RadioProgram,dbo:Criminal,1038,2583,3.333333333333333,0.4940827474026108,1.913708040367972,1.0,0.9863013698630136,0.993103448275862,0.9933333333333332,TransH_50d_120e,1480.8914664457332,1637.422975287692,0.8330282753638575,4.567641621230807,1.2907581302194906,0.7415898349337418,0.6081858421411842,0.7934046196024467
1207,dbo:RadioProgram,dbo:Website,1038,1763,1.0,0.19820294794221746,0.5991014739711087,0.7164179104477612,0.7384615384615385,0.7272727272727273,0.76,TransH_50d_120e,1306.6719028918244,1352.7727081812372,0.7118279347004351,3.8107630915605344,1.19317051145294,0.4384445006237674,0.3192745064831913,0.5135619201408155
1208,dbo:Cleric,dbo:PersonFunction,17063,212,2.833333333333333,0.551571354959053,1.692452344146193,0.984375,1.0,0.9921259842519684,0.9921875,TransH_50d_120e,418.79664254703334,1901.9348043505593,0.7429622689468605,5.2084836737768505,1.2189850441632666,0.6466631356611021,0.5912961143080451,0.7160495154908548
1209,dbo:PersonFunction,dbo:NaturalEvent,212,249,2.5,0.45950137147381104,1.4797506857369056,0.9420289855072465,1.0,0.9701492537313432,0.9655172413793104,TransH_50d_120e,229.01518438177874,229.75639272934265,0.5937124884287253,2.811221436493397,1.0896903123628523,0.541671066852905,0.4216884596952801,0.6366342082974361
1210,dbo:PersonFunction,dbo:Royalty,212,11505,2.833333333333333,0.5529751168249569,1.6931542250791451,0.986842105263158,0.986842105263158,0.986842105263158,0.984375,TransH_50d_120e,416.328411709482,1561.749019529065,0.8502928431769406,5.04776807906227,1.304065062162882,0.6968448742023934,0.5822860048050404,0.7451371699638147
1211,dbo:PersonFunction,dbo:Bridge,212,4289,3.283333333333333,0.5596004277399367,1.9214668805366348,1.0,1.0,1.0,1.0,TransH_50d_120e,404.0293268162631,953.55545197959,0.8867886499437277,4.724303575131471,1.3317572225775443,0.7614434716128743,0.6116870044802523,0.8021399390985933
1212,dbo:PersonFunction,dbo:MountainRange,212,2011,2.833333333333333,0.5317691303370965,1.6825512318352147,1.0,0.9882352941176472,0.9940828402366864,0.9921875,TransH_50d_120e,383.5645524066577,652.9410386857301,0.7807974362454515,3.3859190517494655,1.2496378965487973,0.6643527314418335,0.489118681869503,0.726529292056076
1213,dbo:PersonFunction,dbo:Curler,212,771,3.283333333333333,0.6171290148336619,1.9502311740834972,1.0,1.0,1.0,1.0,TransH_50d_120e,332.5574771108851,404.2919737021747,0.798531289439899,6.056300444165563,1.263749413008686,0.7201792948308368,0.6863620082903699,0.778889031156722
1214,dbo:PersonFunction,dbo:Disease,212,314,2.0,0.503943049417261,1.2519715247086305,0.9558823529411764,0.8783783783783784,0.9154929577464788,0.90625,TransH_50d_120e,253.1102661596958,258.00775182152967,0.7222224765092585,4.301316370600982,1.2018506367342479,0.5489382064370762,0.4524099264833036,0.6221633349881448
1215,dbo:MilitaryConflict,dbo:PersonFunction,14077,212,2.833333333333333,0.5197900130590334,1.6765616731961832,0.9782608695652174,0.9375,0.9574468085106383,0.96875,TransH_50d_120e,417.7092868640213,1727.5196091506443,0.8038814815988176,3.75617706850995,1.2679759316318409,0.6751455324373328,0.5098762522925969,0.7327988068111269
1216,dbo:PersonFunction,dbo:Colour,212,879,2.0,0.3909646992332599,1.19548234961663,0.9866666666666668,1.0,0.9932885906040269,0.9921875,TransH_50d_120e,341.6095325389551,431.6804373607865,0.764392565565922,4.356342506047935,1.2364405085291583,0.5686545677673354,0.45549482628275806,0.6339891227899161
1217,dbo:PersonFunction,dbo:Building,212,80911,2.833333333333333,0.5057940960353297,1.6695637146843314,1.0,0.9743589743589745,0.9870129870129868,0.984375,TransH_50d_120e,422.8919541930156,4141.633977067502,0.7922576105927316,3.780056125244703,1.2587752862149237,0.6697108642651987,0.5112149706440468,0.7296532363104634
1218,dbo:Eukaryote,dbo:PersonFunction,296366,212,2.5,0.4113728654516831,1.4556864327258416,0.9636363636363636,0.9464285714285714,0.9549549549549547,0.9609375,TransH_50d_120e,423.69691615696377,7926.511969334303,0.7454882943228853,5.890887983996979,1.2210555223435873,0.6126328954176867,0.5943421021437711,0.6815461150827015
1219,dbo:FilmFestival,dbo:PersonFunction,962,212,2.833333333333333,0.4985158952777588,1.665924614305546,0.94,0.9215686274509804,0.9306930693069309,0.9453125,TransH_50d_120e,347.4344122657581,451.6015943284523,0.8019336607410629,3.793062983262999,1.26643883448121,0.6742348409804924,0.5119441669317064,0.7322732950416169
1220,dbo:PersonFunction,dbo:Play,212,1991,2.833333333333333,0.42067923886476205,1.6270062860990475,0.9718309859154929,0.9324324324324323,0.9517241379310344,0.9453125,TransH_50d_120e,383.1974580118021,649.6860780407715,0.8026966917651265,3.8859891958161694,1.2670411925151654,0.674591591362414,0.5171538377933954,0.7324792327314842
1221,dbo:PersonFunction,dbo:Hotel,212,1321,3.083333333333333,0.5289922199449656,1.8061627766391493,0.9740259740259741,1.0,0.986842105263158,0.984375,TransH_50d_120e,365.3646444879322,529.1993953133355,0.7432558298268219,4.125200556336625,1.219225844400308,0.6732088389182914,0.5569730627070542,0.7425402923893706
1222,dbo:PersonFunction,dbo:SpeedwayTeam,212,112,3.083333333333333,0.5103582175772912,1.7968457754553122,1.0,0.8695652173913043,0.9302325581395348,0.9629629629629628,TransH_50d_120e,146.56790123456793,154.09088227406573,0.8382112217583317,3.8897224990993893,1.2947673318077897,0.7176046383927103,0.543771586614891,0.7683668582005367
1223,dbo:PersonFunction,dbo:Photographer,212,458,3.083333333333333,0.6251520741600749,1.8542427037467042,0.9866666666666668,1.0,0.9932885906040269,0.9921875,TransH_50d_120e,289.8388059701493,311.6023106461183,0.7215341958556072,4.63751333259539,1.2012778162070645,0.6630530248415263,0.5856945705487635,0.7364041154722669
1224,dbo:PersonFunction,dbo:OfficeHolder,212,69360,2.833333333333333,0.6149807241982981,1.7241570287658154,1.0,0.9873417721518988,0.9936305732484078,0.9921875,TransH_50d_120e,422.70798597136786,3834.621232925095,0.6180951836717894,3.219387267788701,1.111840981140549,0.5882823110858559,0.4797825025654228,0.6794184761785698
1225,dbo:PersonFunction,dbo:Skater,212,544,3.283333333333333,0.6572524394836023,1.970292886408468,1.0,1.0,1.0,1.0,TransH_50d_120e,305.1005291005291,339.59976442865803,0.8003674604942299,5.850986273270516,1.2652015337441145,0.7210377851205467,0.6748515934761242,0.7793854906920897
1226,dbo:PersonFunction,dbo:Arachnid,212,4152,3.083333333333333,0.4354676428250162,1.7594004880791747,0.9726027397260274,0.9466666666666668,0.9594594594594594,0.953125,TransH_50d_120e,403.40238313473884,938.2025367691135,0.875681925117671,5.81494468847297,1.3233910420715946,0.7351238313386628,0.6517042534769746,0.7781528997819036
1227,dbo:PersonFunction,dbo:TelevisionEpisode,212,8512,2.5,0.4347177043093428,1.4673588521546714,0.9743589743589745,0.9620253164556962,0.9681528662420382,0.9609375,TransH_50d_120e,413.6964695093994,1343.3331679073508,0.7828444517848334,3.840383176845769,1.2512749112683699,0.6300985331458917,0.4793857851685531,0.691877696623176
1228,dbo:PersonFunction,dbo:LacrosseLeague,212,55,3.083333333333333,0.5033799574889343,1.7933566454111336,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9701492537313432,TransH_50d_120e,87.34082397003746,107.98147989354472,0.895619425016,4.368931415689653,1.338371715941427,0.7444454846908589,0.5706372110800371,0.7832745802368812
1229,dbo:PersonFunction,dbo:LawFirm,212,512,3.083333333333333,0.5498331852571527,1.8165832592952431,0.9746835443037974,1.0,0.9871794871794872,0.984375,TransH_50d_120e,299.84530386740335,329.46016451158397,0.7176691993346284,3.41974185319594,1.198056091620612,0.6612459698968375,0.5174233215855808,0.7353026534159449
1230,dbo:PersonFunction,dbo:Volcano,212,784,2.833333333333333,0.5695302113540743,1.7014317723437036,0.9866666666666668,1.0,0.9932885906040269,0.9921875,TransH_50d_120e,333.75100401606426,407.68615379970896,0.8945771338320521,5.4365279020713215,1.337592713670385,0.7175497172639573,0.6040808317594561,0.7565997996772271
1231,dbo:PersonFunction,dbo:Species,212,300153,2.0,0.4105625673111951,1.2052812836555975,0.945945945945946,0.9589041095890408,0.9523809523809524,0.9453125,TransH_50d_120e,423.7007374361194,7976.994170738745,0.7063720911882991,4.291200164289706,1.188589156259049,0.5415274579373054,0.4518427872036247,0.6176294224322703
1232,dbo:PersonFunction,dbo:Swimmer,212,6000,3.083333333333333,0.6279943831658946,1.8556638582496137,0.9873417721518988,1.0,0.9936305732484078,0.9921875,TransH_50d_120e,409.52994204764974,1127.8297743897338,0.7711962320829586,5.42322874125737,1.2419309417861835,0.6862721992032215,0.6297436989660465,0.7503028439621527
1233,dbo:PersonFunction,dbo:LacrossePlayer,212,432,3.083333333333333,0.6077046275371223,1.845518980435228,1.0,1.0,1.0,1.0,TransH_50d_120e,284.4223602484472,302.6284851100437,0.8139146863687058,4.085994223870122,1.2758641670402893,0.7062449452658683,0.5547750597729781,0.761904133601619
1234,dbo:PersonFunction,dbo:Politician,212,41017,2.833333333333333,0.6160018422822269,1.72466758780778,0.9861111111111112,0.9466666666666668,0.9659863945578232,0.9609375,TransH_50d_120e,421.81978704310075,2948.8309548022557,0.6411905362607612,4.259318808213351,1.132422656308819,0.5990803987086268,0.5380836093839289,0.6864550597365568
1235,dbo:PersonFunction,dbo:HorseRider,212,650,3.083333333333333,0.5885907201423085,1.8359620267378207,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.984375,TransH_50d_120e,319.72157772621813,371.2142238654115,0.726361240402156,4.142776191154912,1.205289376375778,0.6653098793221781,0.5579583958016976,0.7377756111398577
1236,dbo:PersonFunction,dbo:RailwayTunnel,212,177,3.283333333333333,0.5524834662258309,1.9179083997795818,0.925,1.0,0.9610389610389609,0.9693877551020408,TransH_50d_120e,192.9254498714653,193.71112513224423,0.8603282057131395,4.415698244049292,1.311737935498657,0.7490720564444491,0.5943858344774311,0.7952956280719042
1237,dbo:PersonFunction,dbo:AdministrativeRegion,212,24882,3.083333333333333,0.5620507821010903,1.822692057717212,1.0,0.986842105263158,0.9933774834437086,0.9921875,TransH_50d_120e,420.4179485135889,2296.7333323657763,0.6857336365318978,3.253274470821667,1.1710966113279446,0.6463146972913241,0.5080907527920269,0.7260855885167905
1238,dbo:PersonFunction,dbo:Animal,212,227341,2.833333333333333,0.42623633096818203,1.6297848321507575,0.972972972972973,0.935064935064935,0.9536423841059604,0.9453125,TransH_50d_120e,423.6049799387396,6942.3549318657,0.6851663131464583,4.137755926827971,1.1706120733585983,0.6196409980873054,0.5312684967949594,0.6995114811359124
1239,dbo:PersonFunction,dbo:Murderer,212,99,3.083333333333333,0.5867405823853941,1.8350369578593635,1.0,0.9545454545454546,0.9767441860465116,0.9871794871794872,TransH_50d_120e,134.97106109324758,144.87235761179562,0.6961707784911423,4.505306577803557,1.1799752357495832,0.6511945177215623,0.5782827363715838,0.729121064595004
1240,dbo:PersonFunction,dbo:Place,212,801178,2.0,0.5166358902675339,1.2583179451337672,1.0,0.9610389610389609,0.9801324503311256,0.9765625,TransH_50d_120e,423.8878348868841,13032.641175141747,0.7073744232396804,3.120436241937976,1.1894321529534,0.541996092017527,0.386206896913761,0.6179176310756587
1241,dbo:PersonFunction,dbo:Stream,212,28914,3.083333333333333,0.5708776612965274,1.8271054973149299,0.9861111111111112,0.9594594594594594,0.9726027397260274,0.96875,TransH_50d_120e,420.9138227013665,2475.836828225962,0.8203724034639294,4.467393624922702,1.2809156127270285,0.7092642104954707,0.5761572434619168,0.7636311514159013
1242,dbo:PersonFunction,dbo:Work,212,468077,2.0,0.3846127174188689,1.1923063587094345,0.9589041095890408,0.9333333333333332,0.9459459459459458,0.9375,TransH_50d_120e,423.80805015706113,9961.542250073526,0.7061815006081966,3.062784050500459,1.1884287951814332,0.5414383485038775,0.3829747739896432,0.6175745972485636
1243,dbo:PersonFunction,dbo:AmateurBoxer,212,448,3.283333333333333,0.6431316454975631,1.9632324894154485,1.0,0.9726027397260274,0.9861111111111112,0.984375,TransH_50d_120e,287.8060606060606,308.1817645481315,0.8478336367598126,4.318150510635311,1.302177896264418,0.7432302988940058,0.5889170698476466,0.7920271859096712
1244,dbo:PersonFunction,dbo:Crater,212,28,2.833333333333333,0.5201160944753203,1.6767247139043266,1.0,0.875,0.9333333333333332,0.9833333333333332,TransH_50d_120e,49.46666666666667,77.04544113703287,0.9111259541791108,5.296560013820291,1.349908111079499,0.7252870146909021,0.5962338894494346,0.7608102598176458
1245,dbo:PersonFunction,dbo:SpeedwayLeague,212,18,3.083333333333333,0.4912197099237651,1.787276521628549,1.0,0.42857142857142855,0.6,0.9310344827586208,TransH_50d_120e,33.18260869565218,61.77378084592199,0.8776584512205687,4.278252732132594,1.3248837316689859,0.7360479437532952,0.5655535421934651,0.7786632292372229
1246,dbo:PersonFunction,dbo:Rocket,212,275,2.5,0.4829400856713788,1.4914700428356893,0.9827586206896552,0.9344262295081968,0.9579831932773109,0.9590163934426228,TransH_50d_120e,239.42505133470226,241.45392935299265,0.8885870627926918,4.947440938505482,1.3331069445417285,0.6795378294166339,0.5414501522041211,0.7198549110695336
1247,dbo:PersonFunction,dbo:BusinessPerson,212,829,2.833333333333333,0.5748428931806686,1.7040881132570007,0.9565217391304348,0.9850746268656716,0.9705882352941176,0.96875,TransH_50d_120e,337.65225744476464,419.2230909670888,0.3448273122930092,2.114028182759161,0.8304544687013361,0.4605176273353615,0.41781336749832204,0.5832164085295006
1248,dbo:PersonFunction,dbo:University,212,20349,3.083333333333333,0.5816680249105171,1.832500679121925,0.9871794871794872,1.0,0.9935483870967742,0.9921875,TransH_50d_120e,419.62822819901754,2077.014203129098,0.7803696789866404,4.225898270190611,1.2492955446863967,0.690561186915671,0.5626184229481554,0.752820697502016
1249,dbo:PersonFunction,dbo:RugbyClub,212,2331,3.083333333333333,0.48364949589762,1.7834914146154766,0.9736842105263158,0.9866666666666668,0.9801324503311258,0.9765625,TransH_50d_120e,388.65277231616204,702.9736837179614,0.8414880603451527,4.221181289639193,1.2972956951637145,0.7191367037746895,0.5623539774762192,0.7692312698615635
1250,dbo:PersonFunction,dbo:OrganisationMember,212,318392,2.833333333333333,0.4807636284934632,1.6570484809133983,0.9863013698630136,0.972972972972973,0.9795918367346941,0.9765625,TransH_50d_120e,423.7178692044042,8215.783833573038,0.5551895736824745,3.1052235197325166,1.0537452952990816,0.5588711866610734,0.4733822034962103,0.659556383105977
1251,dbo:PersonFunction,dbo:ClassicalMusicComposition,212,10,2.833333333333333,0.40052749924719616,1.616930416290265,0.0,0.0,0.0,0.9642857142857144,TransH_50d_120e,19.0990990990991,46.04345773288536,0.72225846883749,3.3312700240799056,1.2018805837831725,0.6369832034390641,0.48605492365481373,0.7102017424745768
1252,dbo:PersonFunction,dbo:Planet,212,3248,2.833333333333333,0.5263774569250094,1.6798553951291713,1.0,1.0,1.0,1.0,TransH_50d_120e,398.02080924855494,829.8047963226043,0.7932592818643436,4.368914402915214,1.2595707855173073,0.6701791894019729,0.5442278065980473,0.7299252062675139
1253,dbo:PersonFunction,dbo:SportsTeamMember,212,318392,3.083333333333333,0.4807636284934632,1.7820484809133983,0.986842105263158,1.0,0.9933774834437086,0.9921875,TransH_50d_120e,423.7178692044042,8215.783833573038,0.6337681425086046,2.898250591496724,1.1258491395463288,0.6220185556471374,0.48818724539076863,0.7106161180594078
1254,dbo:PersonFunction,dbo:MilitaryPerson,212,30032,2.833333333333333,0.6099217122232323,1.721627522778283,0.9866666666666668,1.0,0.9932885906040269,0.9921875,TransH_50d_120e,421.0279063615924,2523.2486995934437,0.43312149528416344,2.4640093379490264,0.930721757867692,0.5017990202409934,0.4374341674452652,0.6174963761503875
1255,dbo:PersonFunction,dbo:ProtectedArea,212,8456,2.5,0.5400402998989635,1.520020149949482,0.9733333333333334,0.9864864864864864,0.9798657718120806,0.9765625,TransH_50d_120e,413.62990309183203,1338.907016935829,0.7198837858821343,3.221492711849586,1.1999031509935578,0.6006616676732258,0.4446892713057622,0.6743144185741726
1256,dbo:PersonFunction,dbo:Ligament,212,102,2.5,0.4655216893279329,1.4827608446639664,0.9629629629629628,0.9629629629629628,0.9629629629629628,0.9746835443037974,TransH_50d_120e,137.73248407643314,147.05101155721434,0.7662125229135941,5.389298282708056,1.2379115662385531,0.6223223788483776,0.566221756123718,0.6873089580172203
1257,dbo:PersonFunction,dbo:Mountain,212,17539,2.833333333333333,0.5536595671226101,1.6934964502279717,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.984375,TransH_50d_120e,418.93617260999383,1928.2810998399584,0.8684370383897189,4.480002892856209,1.3179051850491512,0.7053280791674387,0.550455699172314,0.7498689121736121
1258,dbo:PersonFunction,dbo:Venue,212,4360,2.833333333333333,0.5030274538093649,1.6681803935713488,0.975,1.0,0.9873417721518988,0.984375,TransH_50d_120e,404.33945756780406,961.4156229227807,0.7053859415152888,4.145702689532861,1.1877591856224803,0.6290945588409418,0.5317140117575404,0.7053738362278343
1259,dbo:PersonFunction,dbo:Manga,212,3659,3.083333333333333,0.3803927299200876,1.7318630316267103,0.9213483146067416,0.9647058823529412,0.942528735632184,0.921875,TransH_50d_120e,400.77912684060965,880.7428682651934,0.901923224511959,5.6692362536765035,1.3430735084216043,0.7473927867098049,0.6435354820807755,0.7848820565666063
1260,dbo:PersonFunction,dbo:SupremeCourtOfTheUnitedStatesCase,212,31,3.083333333333333,0.4402748352653917,1.7618040842993623,1.0,0.5714285714285714,0.7272727272727273,0.9508196721311476,TransH_50d_120e,54.09053497942387,81.06787279804497,0.6020183993400782,2.503457244594004,1.0972861061182522,0.6071741618491433,0.46605416432313207,0.7008508210297428
1261,dbo:PersonFunction,dbo:MixedMartialArtsEvent,212,1020,3.083333333333333,0.5125192204864817,1.7979262769099074,0.96,0.935064935064935,0.9473684210526316,0.9375,TransH_50d_120e,351.0389610389611,465.01612875254096,0.7118278665107449,3.167335785403878,1.1931704543029422,0.6585148912773156,0.5032728197996892,0.733632323137251
1262,dbo:PersonFunction,dbo:Organisation,212,283838,2.5,0.5205603056964542,1.5102801528482268,0.972972972972973,0.9863013698630136,0.9795918367346941,0.9765625,TransH_50d_120e,423.6835486710086,7757.168039948601,0.6162864848270342,3.882295615998349,1.1102130289516818,0.5522253976502383,0.48173549906516294,0.643650634751237
1263,dbo:PersonFunction,dbo:Plant,212,57013,2.833333333333333,0.4094370308464707,1.621385182089902,0.9473684210526316,0.96,0.9536423841059604,0.9453125,TransH_50d_120e,422.4292179991263,3476.6012138293945,0.770876535989967,4.363237443687886,1.2416734965279455,0.6597142765906767,0.543909542372518,0.7238063763663776
1264,dbo:PersonFunction,dbo:PoloLeague,212,32,3.083333333333333,0.4890448605138721,1.7861890969236025,1.0,1.0,1.0,1.0,TransH_50d_120e,55.606557377049185,82.36504112789598,0.8025937600909037,3.8782846501385118,1.2669599520828616,0.7009519170062777,0.5431303528142797,0.7588599084812648
1265,dbo:PersonFunction,dbo:ArchitecturalStructure,212,189747,2.5,0.4978250384743401,1.49891251923717,0.9871794871794872,1.0,0.9935483870967742,0.9921875,TransH_50d_120e,423.52680315225916,6342.425718918585,0.6698453308241814,3.504182170992256,1.1574500687495606,0.5772665010420888,0.4605375341127664,0.6598003103656962
1266,dbo:PersonFunction,dbo:RacingDriver,212,4390,3.283333333333333,0.6384488583687306,1.960891095851032,1.0,0.9855072463768116,0.9927007299270074,0.9921875,TransH_50d_120e,404.4676227727075,964.7175752519491,0.7684393049911575,3.807771265451747,1.2397090828022175,0.70610997575165,0.5603039604892701,0.7706699823729668
1267,dbo:PersonFunction,dbo:Presenter,212,528,2.833333333333333,0.6303902821949772,1.731861807764155,0.9879518072289156,1.0,0.993939393939394,0.9921875,TransH_50d_120e,302.52972972972975,334.56837866122356,0.7013780710902227,4.530206752456228,1.184380066608876,0.6272207040961892,0.553270250387913,0.7042185632436282
1268,dbo:PersonFunction,dbo:Fungus,212,10974,2.833333333333333,0.3819403222794318,1.6076368278063824,0.9740259740259741,0.9740259740259741,0.9740259740259741,0.96875,TransH_50d_120e,415.96424101555516,1525.282924574979,0.7715843579083761,5.0658894599073125,1.2422434205165878,0.6600452143006275,0.583301933757358,0.7240012253150174
1269,dbo:PersonFunction,dbo:Agent,212,1527235,2.0,0.5227378092538293,1.2613689046269148,0.9589041095890408,0.9859154929577464,0.9722222222222222,0.96875,TransH_50d_120e,423.94115147694157,17993.716125358875,0.7270094075458617,4.400752101629902,1.2058270253613173,0.5511763060970954,0.4579845368792206,0.6235228060032417
1270,dbo:PersonFunction,dbo:RailwayStation,212,2309,3.283333333333333,0.5073066779932393,1.8953200056632864,0.9852941176470588,0.9852941176470588,0.9852941176470588,0.984375,TransH_50d_120e,388.34430781435935,699.6484831685124,0.8091894608478707,4.231933259457195,1.2721552270441454,0.7251624561971086,0.5840835197771479,0.78176286005305
1271,dbo:PersonFunction,dbo:SocietalEvent,212,53841,2.5,0.4541433161523916,1.4770716580761958,0.943661971830986,1.0,0.9710144927536232,0.96875,TransH_50d_120e,422.3370395722717,3378.50440283863,0.5709656143309045,3.0193476712694083,1.0686118231901653,0.5310359081686558,0.43335652569167715,0.6294277710600825
1272,dbo:PersonFunction,dbo:Painter,212,2495,3.083333333333333,0.6180061030560025,1.850669718194668,1.0,0.9866666666666668,0.9932885906040269,0.9921875,TransH_50d_120e,390.794237162911,727.2826135691686,0.7632100546117387,4.720282592176024,1.2354837551434974,0.682538311886584,0.5903348177732384,0.748098642061467
1273,dbo:PersonFunction,dbo:Cave,212,396,2.833333333333333,0.5196004215970029,1.6764668774651683,0.987012987012987,0.9743589743589745,0.9806451612903224,0.9765625,TransH_50d_120e,276.15789473684214,289.74471522359124,0.8737991531999276,4.789127412170196,1.321967589012626,0.7078351024025652,0.5677859761378389,0.7512577906153123
1274,dbo:PersonFunction,dbo:MotorsportSeason,212,44,2.5,0.3847717713973415,1.4423858856986709,0.75,0.5,0.6,0.875,TransH_50d_120e,72.875,96.58157174119705,0.8195643461532145,4.159100229616978,1.280284613789617,0.6472666900450421,0.49725384303215636,0.7017957034964843
1275,dbo:PersonFunction,dbo:Settlement,212,474250,2.833333333333333,0.5624088243160016,1.6978710788246674,1.0,1.0,1.0,1.0,TransH_50d_120e,423.81054752540774,10027.013513504402,0.8929536483294715,5.024373674399626,1.3363784256934648,0.7167906667734472,0.5809744572346731,0.7561846517972222
